GeneName	GeneID	gene_biotype	maxLength
AC117469.1	ENSG00000286317	lncRNA	962
AC117470.1	ENSG00000251172	processed_pseudogene	330
AC117473.1	ENSG00000251088	lncRNA	392
AC117474.1	ENSG00000201339	misc_RNA	95
AC117480.1	ENSG00000287143	lncRNA	1006
AC117481.1	ENSG00000287398	lncRNA	790
AC117482.1	ENSG00000241776	processed_pseudogene	911
AC117487.1	ENSG00000201800	misc_RNA	108
AC117488.1	ENSG00000288022	lncRNA	1916
AC117489.1	ENSG00000278934	TEC	3217
AC117490.1	ENSG00000225240	unprocessed_pseudogene	60
AC117490.2	ENSG00000273013	lncRNA	582
AC117498.1	ENSG00000207467	misc_RNA	106
AC117498.2	ENSG00000257653	lncRNA	713
AC117498.3	ENSG00000271547	processed_pseudogene	511
AC117500.1	ENSG00000249926	lncRNA	1561
AC117500.2	ENSG00000255933	lncRNA	666
AC117500.3	ENSG00000256258	lncRNA	616
AC117500.4	ENSG00000279153	TEC	527
AC117500.5	ENSG00000279455	TEC	588
AC117500.6	ENSG00000287639	lncRNA	1377
AC117503.1	ENSG00000255839	lncRNA	321
AC117503.2	ENSG00000278861	TEC	601
AC117503.3	ENSG00000279953	TEC	1419
AC117503.4	ENSG00000280300	TEC	549
AC117503.5	ENSG00000286092	lncRNA	1299
AC117505.1	ENSG00000257514	lncRNA	566
AC117509.1	ENSG00000286492	lncRNA	247
AC117522.1	ENSG00000248170	processed_pseudogene	380
AC117522.2	ENSG00000249792	lncRNA	657
AC117522.3	ENSG00000250253	processed_pseudogene	584
AC117525.1	ENSG00000249495	processed_pseudogene	503
AC117528.1	ENSG00000286577	lncRNA	1492
AC117529.1	ENSG00000250017	processed_pseudogene	2023
AC117529.2	ENSG00000250422	processed_pseudogene	2068
AC117532.1	ENSG00000250455	unprocessed_pseudogene	323
AC117569.1	ENSG00000264587	lncRNA	739
AC117569.2	ENSG00000287803	lncRNA	1337
AC117834.1	ENSG00000253197	lncRNA	602
AC117834.2	ENSG00000253577	lncRNA	751
AC117944.1	ENSG00000236676	lncRNA	641
AC117945.1	ENSG00000234481	lncRNA	778
AC117945.2	ENSG00000284720	lncRNA	1521
AC117947.1	ENSG00000236440	processed_pseudogene	529
AC118141.1	ENSG00000212620	snoRNA	127
AC118273.1	ENSG00000254412	processed_pseudogene	3006
AC118273.2	ENSG00000255338	processed_pseudogene	465
AC118281.1	ENSG00000288380	protein_coding	4439
AC118282.1	ENSG00000237961	processed_pseudogene	765
AC118282.2	ENSG00000249079	processed_pseudogene	374
AC118282.3	ENSG00000249828	processed_pseudogene	556
AC118282.4	ENSG00000280043	TEC	1712
AC118344.1	ENSG00000205041	lncRNA	1460
AC118344.2	ENSG00000206925	misc_RNA	113
AC118344.3	ENSG00000207281	misc_RNA	106
AC118344.4	ENSG00000279759	TEC	4764
AC118345.1	ENSG00000227293	lncRNA	366
AC118465.1	ENSG00000248885	processed_pseudogene	1270
AC118469.1	ENSG00000232918	processed_pseudogene	488
AC118469.2	ENSG00000286692	lncRNA	486
AC118470.1	ENSG00000239395	protein_coding	453
AC118549.1	ENSG00000036549	protein_coding	6413
AC118553.1	ENSG00000228084	lncRNA	655
AC118553.2	ENSG00000283761	protein_coding	5348
AC118555.1	ENSG00000235096	lncRNA	696
AC118650.1	ENSG00000276685	misc_RNA	89
AC118653.1	ENSG00000225818	lncRNA	561
AC118658.1	ENSG00000278022	lncRNA	459
AC118754.1	ENSG00000229782	lncRNA	370
AC118754.2	ENSG00000262921	lncRNA	537
AC118755.1	ENSG00000262296	lncRNA	195
AC118755.2	ENSG00000265349	lncRNA	212
AC118757.1	ENSG00000267627	lncRNA	609
AC118758.1	ENSG00000233437	transcribed_unprocessed_pseudogene	564
AC118758.2	ENSG00000277253	processed_pseudogene	2813
AC118758.3	ENSG00000279072	lncRNA	24137
AC118942.1	ENSG00000255532	transcribed_unprocessed_pseudogene	1035
AC119038.1	ENSG00000278554	misc_RNA	286
AC119044.1	ENSG00000258352	transcribed_processed_pseudogene	404
AC119150.1	ENSG00000249916	lncRNA	563
AC119150.2	ENSG00000287794	unitary_pseudogene	970
AC119396.1	ENSG00000263264	protein_coding	1558
AC119396.2	ENSG00000267852	lncRNA	363
AC119403.1	ENSG00000253392	lncRNA	1879
AC119403.2	ENSG00000266938	processed_pseudogene	598
AC119424.1	ENSG00000243384	lncRNA	350
AC119427.1	ENSG00000282221	lncRNA	556
AC119427.2	ENSG00000286600	lncRNA	1196
AC119428.1	ENSG00000226938	lncRNA	383
AC119428.2	ENSG00000285954	lncRNA	886
AC119501.1	ENSG00000271578	processed_pseudogene	475
AC119619.1	ENSG00000273800	unprocessed_pseudogene	112
AC119673.1	ENSG00000201944	snoRNA	132
AC119673.2	ENSG00000285521	lncRNA	1155
AC119673.3	ENSG00000286619	lncRNA	3168
AC119674.1	ENSG00000260971	lncRNA	1860
AC119674.2	ENSG00000284686	protein_coding	1675
AC119676.1	ENSG00000284895	protein_coding	81
AC119677.1	ENSG00000229528	lncRNA	471
AC119740.1	ENSG00000276304	misc_RNA	107
AC119744.1	ENSG00000236241	processed_pseudogene	1715
AC119749.1	ENSG00000231349	processed_pseudogene	691
AC119751.1	ENSG00000232471	unprocessed_pseudogene	765
AC119751.2	ENSG00000248532	processed_pseudogene	210
AC119751.3	ENSG00000248583	unprocessed_pseudogene	670
AC119751.4	ENSG00000250753	processed_pseudogene	357
AC119751.5	ENSG00000250769	processed_pseudogene	770
AC119751.6	ENSG00000251630	processed_pseudogene	186
AC119751.7	ENSG00000268967	processed_pseudogene	245
AC119751.8	ENSG00000269848	processed_pseudogene	156
AC119800.1	ENSG00000237852	lncRNA	423
AC119868.1	ENSG00000264845	transcribed_processed_pseudogene	347
AC119868.2	ENSG00000265643	lncRNA	432
AC120024.1	ENSG00000260369	lncRNA	995
AC120024.2	ENSG00000262000	processed_pseudogene	175
AC120024.3	ENSG00000271340	processed_pseudogene	156
AC120024.4	ENSG00000279273	TEC	2143
AC120036.1	ENSG00000248347	unprocessed_pseudogene	1474
AC120036.2	ENSG00000253817	processed_pseudogene	292
AC120036.3	ENSG00000254348	processed_pseudogene	256
AC120036.4	ENSG00000255366	lncRNA	2491
AC120036.5	ENSG00000285992	lncRNA	956
AC120042.1	ENSG00000240915	lncRNA	550
AC120042.2	ENSG00000253121	lncRNA	667
AC120045.1	ENSG00000207432	snoRNA	133
AC120045.2	ENSG00000259906	lncRNA	1068
AC120045.3	ENSG00000261747	unprocessed_pseudogene	178
AC120049.1	ENSG00000267414	lncRNA	2065
AC120053.1	ENSG00000271971	lncRNA	736
AC120057.1	ENSG00000262067	processed_pseudogene	271
AC120057.2	ENSG00000262526	protein_coding	776
AC120057.3	ENSG00000279641	TEC	1615
AC120057.4	ENSG00000279812	TEC	154
AC120114.1	ENSG00000247735	lncRNA	1762
AC120114.2	ENSG00000278713	lncRNA	658
AC120114.3	ENSG00000279789	TEC	2194
AC120114.4	ENSG00000281348	protein_coding	556
AC120193.1	ENSG00000253535	lncRNA	741
AC120194.1	ENSG00000287230	lncRNA	972
AC120338.1	ENSG00000279682	TEC	1541
AC120349.1	ENSG00000269365	lncRNA	282
AC120349.2	ENSG00000279366	TEC	298
AC120349.3	ENSG00000279707	TEC	529
AC120498.1	ENSG00000259910	lncRNA	476
AC120498.10	ENSG00000277010	lncRNA	505
AC120498.2	ENSG00000260182	lncRNA	249
AC120498.3	ENSG00000260403	lncRNA	542
AC120498.4	ENSG00000260710	lncRNA	320
AC120498.5	ENSG00000260991	unprocessed_pseudogene	299
AC120498.6	ENSG00000261294	lncRNA	338
AC120498.7	ENSG00000261564	unprocessed_pseudogene	330
AC120498.8	ENSG00000273551	lncRNA	531
AC120498.9	ENSG00000274751	lncRNA	3867
AC121154.1	ENSG00000249837	lncRNA	430
AC121161.1	ENSG00000248387	processed_pseudogene	652
AC121161.2	ENSG00000249901	lncRNA	659
AC121247.1	ENSG00000199546	misc_RNA	108
AC121247.2	ENSG00000225399	lncRNA	1232
AC121247.3	ENSG00000270538	processed_pseudogene	136
AC121251.1	ENSG00000228171	unprocessed_pseudogene	249
AC121320.1	ENSG00000266237	lncRNA	839
AC121333.1	ENSG00000261826	lncRNA	2709
AC121334.1	ENSG00000255991	processed_pseudogene	802
AC121334.2	ENSG00000270273	processed_pseudogene	271
AC121334.3	ENSG00000285732	lncRNA	2503
AC121334.4	ENSG00000286576	lncRNA	578
AC121336.1	ENSG00000199571	snoRNA	134
AC121338.1	ENSG00000205537	lncRNA	1287
AC121338.2	ENSG00000278385	lncRNA	1744
AC121342.1	ENSG00000233403	lncRNA	550
AC121343.1	ENSG00000201666	snoRNA	70
AC121493.1	ENSG00000270059	lncRNA	450
AC121757.1	ENSG00000257829	lncRNA	624
AC121757.2	ENSG00000287051	lncRNA	1643
AC121758.1	ENSG00000212383	snoRNA	134
AC121758.2	ENSG00000258679	transcribed_processed_pseudogene	3942
AC121758.3	ENSG00000258816	unprocessed_pseudogene	193
AC121758.4	ENSG00000273536	processed_pseudogene	301
AC121761.1	ENSG00000257497	lncRNA	1482
AC121761.2	ENSG00000273987	lncRNA	689
AC121764.1	ENSG00000242317	lncRNA	563
AC121764.2	ENSG00000242568	lncRNA	587
AC121764.3	ENSG00000242775	lncRNA	384
AC122108.1	ENSG00000238845	misc_RNA	113
AC122108.2	ENSG00000259187	lncRNA	424
AC122108.3	ENSG00000276121	lncRNA	526
AC122129.1	ENSG00000197815	lncRNA	1817
AC122129.2	ENSG00000264167	lncRNA	466
AC122133.1	ENSG00000275061	unprocessed_pseudogene	233
AC122134.1	ENSG00000261298	lncRNA	1201
AC122136.1	ENSG00000227824	lncRNA	478
AC122138.1	ENSG00000250024	lncRNA	646
AC122179.1	ENSG00000238387	snoRNA	104
AC122683.1	ENSG00000226302	lncRNA	717
AC122685.1	ENSG00000258763	lncRNA	555
AC122688.1	ENSG00000256093	processed_pseudogene	223
AC122688.2	ENSG00000256814	lncRNA	585
AC122688.3	ENSG00000279233	TEC	3467
AC122688.4	ENSG00000280117	TEC	4394
AC122688.5	ENSG00000287240	lncRNA	950
AC122694.1	ENSG00000250122	lncRNA	563
AC122697.1	ENSG00000286953	lncRNA	3635
AC122707.1	ENSG00000248285	lncRNA	219
AC122710.1	ENSG00000250060	lncRNA	2022
AC122710.2	ENSG00000272071	lncRNA	541
AC122713.1	ENSG00000253480	processed_pseudogene	1015
AC122713.2	ENSG00000278965	TEC	3335
AC122714.1	ENSG00000250749	processed_pseudogene	459
AC122714.2	ENSG00000251352	processed_pseudogene	707
AC122718.1	ENSG00000250461	processed_pseudogene	744
AC122718.2	ENSG00000251682	processed_pseudogene	591
AC122719.1	ENSG00000248949	lncRNA	559
AC122719.2	ENSG00000250173	lncRNA	420
AC122719.3	ENSG00000287600	lncRNA	2899
AC123023.1	ENSG00000236452	lncRNA	555
AC123023.2	ENSG00000287981	lncRNA	2188
AC123512.1	ENSG00000286907	lncRNA	2163
AC123567.1	ENSG00000257360	processed_pseudogene	1261
AC123567.2	ENSG00000258035	lncRNA	2261
AC123595.1	ENSG00000234292	lncRNA	1046
AC123595.2	ENSG00000277001	misc_RNA	282
AC123595.3	ENSG00000286638	lncRNA	1372
AC123767.1	ENSG00000254067	transcribed_unitary_pseudogene	1439
AC123768.1	ENSG00000241818	lncRNA	461
AC123768.2	ENSG00000244952	lncRNA	732
AC123768.3	ENSG00000262728	lncRNA	1393
AC123768.4	ENSG00000276724	lncRNA	701
AC123768.5	ENSG00000285948	lncRNA	2228
AC123769.1	ENSG00000279674	TEC	5984
AC123777.1	ENSG00000254813	lncRNA	1247
AC123784.1	ENSG00000285883	lncRNA	1002
AC123786.1	ENSG00000264693	lncRNA	661
AC123786.2	ENSG00000271702	processed_pseudogene	275
AC123786.3	ENSG00000286727	lncRNA	1786
AC123788.1	ENSG00000254592	lncRNA	783
AC123788.2	ENSG00000273813	processed_pseudogene	283
AC123900.1	ENSG00000230119	processed_pseudogene	96
AC123904.1	ENSG00000188646	processed_pseudogene	368
AC123904.2	ENSG00000257323	processed_pseudogene	300
AC123904.3	ENSG00000257998	processed_pseudogene	814
AC123905.1	ENSG00000257265	lncRNA	541
AC123912.1	ENSG00000268081	lncRNA	447
AC123912.2	ENSG00000268240	lncRNA	2409
AC123912.3	ENSG00000268278	unprocessed_pseudogene	1367
AC123912.4	ENSG00000268555	lncRNA	2234
AC123912.5	ENSG00000271182	processed_pseudogene	343
AC123912.6	ENSG00000274503	unprocessed_pseudogene	315
AC124014.1	ENSG00000285165	lncRNA	380
AC124016.1	ENSG00000202440	snoRNA	69
AC124016.2	ENSG00000272677	lncRNA	619
AC124016.3	ENSG00000273156	lncRNA	1899
AC124017.1	ENSG00000249341	lncRNA	1616
AC124045.1	ENSG00000272077	lncRNA	1953
AC124057.1	ENSG00000230483	lncRNA	404
AC124066.1	ENSG00000286799	lncRNA	609
AC124067.1	ENSG00000253388	lncRNA	169
AC124067.2	ENSG00000253414	lncRNA	596
AC124067.3	ENSG00000254111	lncRNA	1542
AC124067.4	ENSG00000254290	lncRNA	2379
AC124068.1	ENSG00000259948	processed_pseudogene	678
AC124068.2	ENSG00000261441	lncRNA	1109
AC124069.1	ENSG00000253168	lncRNA	735
AC124076.1	ENSG00000274489	processed_pseudogene	608
AC124242.1	ENSG00000245281	lncRNA	2943
AC124242.2	ENSG00000253384	processed_pseudogene	1119
AC124242.3	ENSG00000286542	lncRNA	722
AC124248.1	ENSG00000259704	lncRNA	1258
AC124248.2	ENSG00000287061	lncRNA	1794
AC124254.1	ENSG00000199392	snoRNA	127
AC124254.2	ENSG00000264015	lncRNA	843
AC124276.1	ENSG00000254991	lncRNA	899
AC124276.2	ENSG00000255400	lncRNA	550
AC124283.1	ENSG00000261845	lncRNA	1190
AC124283.2	ENSG00000262147	lncRNA	318
AC124283.3	ENSG00000262652	lncRNA	594
AC124283.4	ENSG00000265136	processed_pseudogene	457
AC124283.5	ENSG00000279613	TEC	1809
AC124290.1	ENSG00000253452	lncRNA	4914
AC124290.2	ENSG00000253524	lncRNA	387
AC124290.3	ENSG00000254309	processed_pseudogene	286
AC124293.1	ENSG00000212989	processed_pseudogene	493
AC124301.1	ENSG00000254586	lncRNA	699
AC124303.1	ENSG00000212428	snoRNA	59
AC124303.2	ENSG00000280234	TEC	1449
AC124312.1	ENSG00000214265	protein_coding	1325
AC124312.2	ENSG00000257647	lncRNA	427
AC124312.3	ENSG00000261069	lncRNA	1236
AC124312.4	ENSG00000279735	TEC	418
AC124312.5	ENSG00000287482	lncRNA	949
AC124319.1	ENSG00000262979	lncRNA	653
AC124319.2	ENSG00000276863	lncRNA	526
AC124319.3	ENSG00000280248	TEC	2163
AC124784.1	ENSG00000257910	lncRNA	571
AC124798.1	ENSG00000260196	lncRNA	2883
AC124798.2	ENSG00000285545	lncRNA	1113
AC124798.3	ENSG00000287898	lncRNA	474
AC124804.1	ENSG00000264985	lncRNA	4315
AC124852.1	ENSG00000248994	lncRNA	4632
AC124854.1	ENSG00000249776	lncRNA	511
AC124856.1	ENSG00000268105	processed_pseudogene	896
AC124861.1	ENSG00000227479	lncRNA	429
AC124861.2	ENSG00000276366	snoRNA	228
AC124861.3	ENSG00000286183	lncRNA	2524
AC124861.4	ENSG00000286325	lncRNA	730
AC124862.1	ENSG00000287049	lncRNA	837
AC124864.1	ENSG00000275631	snRNA	176
AC124864.2	ENSG00000279211	processed_pseudogene	392
AC124864.3	ENSG00000279864	transcribed_processed_pseudogene	925
AC124864.4	ENSG00000286103	lncRNA	869
AC124891.1	ENSG00000255885	processed_pseudogene	519
AC124893.1	ENSG00000241882	lncRNA	545
AC124916.1	ENSG00000236768	processed_pseudogene	547
AC124916.2	ENSG00000270285	processed_pseudogene	224
AC124944.1	ENSG00000231443	processed_pseudogene	1242
AC124944.2	ENSG00000260261	transcribed_unprocessed_pseudogene	3504
AC124944.3	ENSG00000286004	lncRNA	1617
AC124945.1	ENSG00000241257	processed_pseudogene	188
AC124947.1	ENSG00000257252	lncRNA	1166
AC124947.2	ENSG00000257512	transcribed_processed_pseudogene	1133
AC125232.1	ENSG00000231259	unprocessed_pseudogene	1330
AC125232.2	ENSG00000285793	lncRNA	2216
AC125238.1	ENSG00000233031	processed_pseudogene	249
AC125238.2	ENSG00000233459	processed_pseudogene	1440
AC125257.1	ENSG00000259623	lncRNA	2930
AC125257.2	ENSG00000274630	lncRNA	156
AC125336.1	ENSG00000251588	processed_pseudogene	2827
AC125388.1	ENSG00000241069	transcribed_processed_pseudogene	156
AC125421.1	ENSG00000263574	lncRNA	1677
AC125421.2	ENSG00000265927	lncRNA	583
AC125437.1	ENSG00000267655	lncRNA	714
AC125437.2	ENSG00000279474	TEC	2167
AC125437.3	ENSG00000286245	lncRNA	3913
AC125494.1	ENSG00000219410	lncRNA	1621
AC125494.2	ENSG00000269892	lncRNA	657
AC125494.3	ENSG00000270068	lncRNA	455
AC125603.1	ENSG00000257654	lncRNA	366
AC125603.2	ENSG00000257883	lncRNA	876
AC125603.3	ENSG00000258249	lncRNA	486
AC125603.4	ENSG00000275898	lncRNA	2699
AC125611.1	ENSG00000257464	processed_pseudogene	229
AC125611.2	ENSG00000257954	processed_pseudogene	647
AC125611.3	ENSG00000258232	lncRNA	680
AC125611.4	ENSG00000258334	lncRNA	4166
AC125612.1	ENSG00000257169	processed_pseudogene	377
AC125613.1	ENSG00000239381	lncRNA	1268
AC125613.2	ENSG00000276074	misc_RNA	232
AC125616.1	ENSG00000256008	lncRNA	2134
AC125618.1	ENSG00000201810	snoRNA	136
AC125618.2	ENSG00000239774	lncRNA	563
AC125634.1	ENSG00000223602	unprocessed_pseudogene	1403
AC125793.1	ENSG00000260832	lncRNA	1493
AC125807.1	ENSG00000234589	processed_pseudogene	614
AC125807.2	ENSG00000250899	lncRNA	3514
AC126118.1	ENSG00000271993	lncRNA	628
AC126120.1	ENSG00000213587	processed_pseudogene	470
AC126121.1	ENSG00000241804	processed_pseudogene	553
AC126121.2	ENSG00000242545	lncRNA	698
AC126121.3	ENSG00000243295	lncRNA	1592
AC126121.4	ENSG00000277592	misc_RNA	277
AC126124.1	ENSG00000225297	processed_pseudogene	185
AC126124.2	ENSG00000237003	processed_pseudogene	321
AC126172.1	ENSG00000201502	snoRNA	80
AC126175.1	ENSG00000274647	misc_RNA	112
AC126175.2	ENSG00000277738	lncRNA	758
AC126177.1	ENSG00000257129	transcribed_processed_pseudogene	2218
AC126177.2	ENSG00000257392	unprocessed_pseudogene	688
AC126177.3	ENSG00000257398	lncRNA	1492
AC126177.4	ENSG00000257426	unprocessed_pseudogene	178
AC126177.5	ENSG00000257951	unprocessed_pseudogene	1009
AC126177.6	ENSG00000258072	processed_pseudogene	678
AC126178.1	ENSG00000257194	lncRNA	926
AC126182.1	ENSG00000240774	processed_pseudogene	357
AC126182.2	ENSG00000244441	processed_pseudogene	339
AC126182.3	ENSG00000286735	lncRNA	1466
AC126283.1	ENSG00000272795	lncRNA	364
AC126283.2	ENSG00000285330	protein_coding	2385
AC126323.1	ENSG00000166104	transcribed_unprocessed_pseudogene	3196
AC126323.2	ENSG00000259697	lncRNA	2369
AC126323.3	ENSG00000259878	lncRNA	564
AC126323.4	ENSG00000260375	unprocessed_pseudogene	234
AC126323.5	ENSG00000260957	lncRNA	592
AC126323.6	ENSG00000261296	lncRNA	3511
AC126323.7	ENSG00000276713	misc_RNA	266
AC126335.1	ENSG00000260986	lncRNA	510
AC126335.2	ENSG00000279595	TEC	4637
AC126365.1	ENSG00000264215	lncRNA	1514
AC126365.2	ENSG00000264662	processed_pseudogene	379
AC126389.1	ENSG00000240808	processed_pseudogene	290
AC126407.1	ENSG00000260978	lncRNA	566
AC126467.1	ENSG00000222883	misc_RNA	90
AC126468.1	ENSG00000287075	lncRNA	483
AC126471.1	ENSG00000257855	processed_pseudogene	362
AC126474.1	ENSG00000279148	TEC	1293
AC126474.2	ENSG00000280088	TEC	1750
AC126544.1	ENSG00000280022	TEC	749
AC126544.2	ENSG00000285668	lncRNA	536
AC126564.1	ENSG00000280217	TEC	2013
AC126603.1	ENSG00000258628	unprocessed_pseudogene	2512
AC126614.1	ENSG00000258001	lncRNA	548
AC126615.1	ENSG00000237774	processed_pseudogene	630
AC126615.2	ENSG00000257121	processed_pseudogene	515
AC126696.1	ENSG00000260177	lncRNA	756
AC126696.2	ENSG00000260466	lncRNA	522
AC126696.3	ENSG00000260498	lncRNA	658
AC126755.1	ENSG00000205746	transcribed_unprocessed_pseudogene	6405
AC126755.2	ENSG00000206927	misc_RNA	100
AC126755.3	ENSG00000257527	lncRNA	543
AC126755.4	ENSG00000257563	lncRNA	1459
AC126755.5	ENSG00000276484	unprocessed_pseudogene	267
AC126755.6	ENSG00000277647	unprocessed_pseudogene	111
AC126755.7	ENSG00000285628	lncRNA	4082
AC126763.1	ENSG00000257391	lncRNA	2117
AC126768.1	ENSG00000248597	lncRNA	850
AC126768.2	ENSG00000249731	lncRNA	560
AC126768.3	ENSG00000288108	lncRNA	509
AC126773.1	ENSG00000252040	snoRNA	132
AC126773.2	ENSG00000252640	snoRNA	118
AC126773.3	ENSG00000260084	lncRNA	547
AC126773.4	ENSG00000260577	lncRNA	1682
AC126773.5	ENSG00000260860	processed_pseudogene	893
AC126773.6	ENSG00000275383	lncRNA	3043
AC126915.1	ENSG00000253725	processed_pseudogene	1038
AC126915.2	ENSG00000274813	unprocessed_pseudogene	190
AC126915.3	ENSG00000278441	processed_pseudogene	208
AC127002.1	ENSG00000252192	snoRNA	129
AC127002.2	ENSG00000275265	lncRNA	455
AC127024.1	ENSG00000242439	processed_pseudogene	418
AC127024.2	ENSG00000263603	lncRNA	789
AC127024.3	ENSG00000265443	lncRNA	460
AC127024.4	ENSG00000265791	lncRNA	308
AC127024.5	ENSG00000266490	lncRNA	462
AC127024.6	ENSG00000276250	lncRNA	424
AC127024.7	ENSG00000279337	TEC	200
AC127024.8	ENSG00000280069	TEC	2094
AC127029.1	ENSG00000259333	unprocessed_pseudogene	237
AC127029.2	ENSG00000263489	lncRNA	502
AC127029.3	ENSG00000285947	protein_coding	1038
AC127035.1	ENSG00000285658	lncRNA	1178
AC127070.1	ENSG00000236617	lncRNA	555
AC127070.2	ENSG00000250790	lncRNA	3263
AC127070.3	ENSG00000255703	processed_pseudogene	385
AC127070.4	ENSG00000278949	TEC	2105
AC127071.1	ENSG00000279343	TEC	712
AC127071.2	ENSG00000279478	TEC	527
AC127164.1	ENSG00000257279	lncRNA	4197
AC127381.1	ENSG00000259769	processed_pseudogene	1699
AC127381.2	ENSG00000274347	unprocessed_pseudogene	303
AC127383.1	ENSG00000229462	unprocessed_pseudogene	1800
AC127391.1	ENSG00000237085	processed_pseudogene	98
AC127455.1	ENSG00000260443	processed_pseudogene	145
AC127459.1	ENSG00000260566	lncRNA	2768
AC127459.2	ENSG00000261090	lncRNA	1730
AC127459.3	ENSG00000280400	TEC	466
AC127496.1	ENSG00000261924	lncRNA	3130
AC127496.2	ENSG00000262098	lncRNA	368
AC127496.3	ENSG00000262313	lncRNA	494
AC127496.4	ENSG00000262662	lncRNA	547
AC127496.5	ENSG00000262873	lncRNA	1250
AC127496.6	ENSG00000263218	lncRNA	338
AC127496.7	ENSG00000280351	TEC	1797
AC127502.1	ENSG00000215302	transcribed_unprocessed_pseudogene	1500
AC127502.2	ENSG00000270055	lncRNA	2351
AC127502.3	ENSG00000283345	unprocessed_pseudogene	1206
AC127520.1	ENSG00000285661	lncRNA	2017
AC127521.1	ENSG00000262823	lncRNA	854
AC127522.1	ENSG00000259277	lncRNA	751
AC127526.1	ENSG00000254757	lncRNA	450
AC127526.2	ENSG00000255367	lncRNA	983
AC127526.3	ENSG00000284605	transcribed_unprocessed_pseudogene	1110
AC127526.4	ENSG00000287312	lncRNA	1173
AC127526.5	ENSG00000287906	lncRNA	1217
AC127537.1	ENSG00000260647	lncRNA	749
AC127540.1	ENSG00000266803	lncRNA	689
AC127540.2	ENSG00000286743	lncRNA	2184
AC127894.1	ENSG00000258140	lncRNA	1383
AC128657.1	ENSG00000258073	processed_pseudogene	145
AC128676.1	ENSG00000233918	processed_pseudogene	318
AC128677.1	ENSG00000235147	processed_pseudogene	442
AC128685.1	ENSG00000241168	lncRNA	1834
AC128687.1	ENSG00000270880	processed_pseudogene	619
AC128687.2	ENSG00000273394	lncRNA	566
AC128687.3	ENSG00000287805	lncRNA	262
AC128688.1	ENSG00000244144	processed_pseudogene	519
AC128707.1	ENSG00000258084	lncRNA	2298
AC128709.1	ENSG00000229912	lncRNA	600
AC128709.2	ENSG00000235126	lncRNA	558
AC128709.3	ENSG00000237167	lncRNA	626
AC128713.1	ENSG00000242036	processed_pseudogene	306
AC128714.1	ENSG00000283625	unprocessed_pseudogene	887
AC128716.1	ENSG00000243044	processed_pseudogene	166
AC129102.1	ENSG00000256879	lncRNA	525
AC129416.1	ENSG00000199245	misc_RNA	109
AC129492.1	ENSG00000214999	lncRNA	1804
AC129492.2	ENSG00000263427	lncRNA	517
