GeneName	GeneID	gene_biotype	maxLength
Gm21344	ENSMUSG00000099374	unprocessed_pseudogene	693
Gm21350	ENSMUSG00000102507	unprocessed_pseudogene	696
Gm21358	ENSMUSG00000103877	processed_pseudogene	1659
Gm2136	ENSMUSG00000103713	TEC	2577
Gm21362	ENSMUSG00000104182	processed_pseudogene	928
Gm21366	ENSMUSG00000103919	protein_coding	923
Gm21370	ENSMUSG00000114871	processed_pseudogene	709
Gm21378	ENSMUSG00000114940	processed_pseudogene	1246
Gm21379	ENSMUSG00000094135	TEC	1955
Gm21380	ENSMUSG00000101742	unprocessed_pseudogene	696
Gm21387	ENSMUSG00000100098	unprocessed_pseudogene	696
Gm21388	ENSMUSG00000114832	lncRNA	6721
Gm2139	ENSMUSG00000114032	processed_pseudogene	1075
Gm21392	ENSMUSG00000097940	processed_pseudogene	972
Gm21394	ENSMUSG00000094660	protein_coding	1223
Gm21396	ENSMUSG00000099709	unprocessed_pseudogene	693
Gm21399	ENSMUSG00000094530	processed_pseudogene	597
Gm2140	ENSMUSG00000115407	processed_pseudogene	464
Gm21405	ENSMUSG00000095807	unprocessed_pseudogene	930
Gm21409	ENSMUSG00000099840	protein_coding	923
Gm2141	ENSMUSG00000118231	processed_pseudogene	540
Gm21411	ENSMUSG00000045699	protein_coding	1296
Gm21412	ENSMUSG00000102358	unprocessed_pseudogene	696
Gm21413	ENSMUSG00000100085	lncRNA	174
Gm21419	ENSMUSG00000100264	lncRNA	173
Gm2142	ENSMUSG00000105538	processed_pseudogene	589
Gm21425	ENSMUSG00000096820	protein_coding	1345
Gm21427	ENSMUSG00000104085	unprocessed_pseudogene	696
Gm21428	ENSMUSG00000100582	lncRNA	174
Gm21430	ENSMUSG00000097948	processed_pseudogene	998
Gm21435	ENSMUSG00000099992	unprocessed_pseudogene	696
Gm21440	ENSMUSG00000103468	protein_coding	1344
Gm21443	ENSMUSG00000102339	unprocessed_pseudogene	696
Gm21450	ENSMUSG00000100238	lncRNA	174
Gm21451	ENSMUSG00000094526	unprocessed_pseudogene	2775
Gm21454	ENSMUSG00000093903	protein_coding	1343
Gm21461	ENSMUSG00000105309	unprocessed_pseudogene	863
Gm21462	ENSMUSG00000100655	unprocessed_pseudogene	696
Gm21469	ENSMUSG00000102347	unprocessed_pseudogene	696
Gm2147	ENSMUSG00000103355	processed_pseudogene	639
Gm21470	ENSMUSG00000101670	unprocessed_pseudogene	696
Gm21476	ENSMUSG00000102015	unprocessed_pseudogene	693
Gm21477	ENSMUSG00000094399	protein_coding	924
Gm21488	ENSMUSG00000099541	protein_coding	923
Gm21489	ENSMUSG00000100575	unprocessed_pseudogene	818
Gm21497	ENSMUSG00000100726	protein_coding	919
Gm2150	ENSMUSG00000114992	processed_pseudogene	529
Gm21506	ENSMUSG00000100413	unprocessed_pseudogene	696
Gm21518	ENSMUSG00000094821	protein_coding	922
Gm21524	ENSMUSG00000101096	unprocessed_pseudogene	696
Gm21529	ENSMUSG00000095192	lncRNA	498
Gm21530	ENSMUSG00000101998	unprocessed_pseudogene	694
Gm21539	ENSMUSG00000094232	lncRNA	498
Gm21541	ENSMUSG00000094065	protein_coding	870
Gm21542	ENSMUSG00000098010	processed_pseudogene	993
Gm2155	ENSMUSG00000097288	lncRNA	1974
Gm21559	ENSMUSG00000113280	processed_pseudogene	855
Gm21560	ENSMUSG00000094460	protein_coding	2066
Gm21562	ENSMUSG00000094444	lncRNA	498
Gm21569	ENSMUSG00000113129	processed_pseudogene	2036
Gm2157	ENSMUSG00000114998	processed_pseudogene	367
Gm21572	ENSMUSG00000095626	lncRNA	498
Gm21573	ENSMUSG00000101510	unprocessed_pseudogene	691
Gm21577	ENSMUSG00000100404	unprocessed_pseudogene	697
Gm21586	ENSMUSG00000095234	protein_coding	378
Gm21588	ENSMUSG00000096272	lncRNA	498
Gm21596	ENSMUSG00000096006	processed_pseudogene	1316
Gm21599	ENSMUSG00000096711	lncRNA	498
Gm21614	ENSMUSG00000098159	processed_pseudogene	1005
Gm21616	ENSMUSG00000118475	lncRNA	499
Gm21617	ENSMUSG00000099975	transcribed_unprocessed_pseudogene	691
Gm21626	ENSMUSG00000094064	lncRNA	498
Gm21627	ENSMUSG00000100856	protein_coding	918
Gm2163	ENSMUSG00000095779	unprocessed_pseudogene	1897
Gm21631	ENSMUSG00000103323	processed_pseudogene	754
Gm21633	ENSMUSG00000096532	lncRNA	498
Gm21634	ENSMUSG00000101864	unprocessed_pseudogene	694
Gm21637	ENSMUSG00000095770	protein_coding	778
Gm21638	ENSMUSG00000095179	unprocessed_pseudogene	836
Gm2164	ENSMUSG00000098760	lncRNA	424
Gm21642	ENSMUSG00000101908	unprocessed_pseudogene	696
Gm21647	ENSMUSG00000101417	unprocessed_pseudogene	664
Gm2165	ENSMUSG00000096911	lncRNA	1846
Gm21650	ENSMUSG00000094647	protein_coding	923
Gm21654	ENSMUSG00000101887	unprocessed_pseudogene	691
Gm21655	ENSMUSG00000105052	lncRNA	2975
Gm21658	ENSMUSG00000101017	unprocessed_pseudogene	696
Gm21660	ENSMUSG00000103802	unprocessed_pseudogene	696
Gm21661	ENSMUSG00000104480	unprocessed_pseudogene	696
Gm21663	ENSMUSG00000104824	protein_coding	2864
Gm21671	ENSMUSG00000095550	protein_coding	2421
Gm21672	ENSMUSG00000100692	unprocessed_pseudogene	696
Gm21673	ENSMUSG00000101765	processed_pseudogene	436
Gm21677	ENSMUSG00000093918	protein_coding	1576
Gm21678	ENSMUSG00000102290	unprocessed_pseudogene	696
Gm21679	ENSMUSG00000118461	transcribed_unprocessed_pseudogene	3038
Gm21680	ENSMUSG00000106627	protein_coding	2975
Gm21683	ENSMUSG00000101747	unprocessed_pseudogene	678
Gm21691	ENSMUSG00000116840	lncRNA	1853
Gm21693	ENSMUSG00000094511	protein_coding	1576
Gm21698	ENSMUSG00000096045	protein_coding	2995
Gm21704	ENSMUSG00000093987	protein_coding	1576
Gm21708	ENSMUSG00000095948	protein_coding	1708
Gm21715	ENSMUSG00000100179	unprocessed_pseudogene	694
Gm21717	ENSMUSG00000100718	unprocessed_pseudogene	696
Gm21718	ENSMUSG00000094991	lncRNA	817
Gm21719	ENSMUSG00000079806	protein_coding	1358
Gm21720	ENSMUSG00000100870	unprocessed_pseudogene	696
Gm21721	ENSMUSG00000094679	protein_coding	1225
Gm21722	ENSMUSG00000099677	unprocessed_pseudogene	696
Gm21723	ENSMUSG00000096777	lncRNA	498
Gm21724	ENSMUSG00000101991	unprocessed_pseudogene	696
Gm21725	ENSMUSG00000095462	protein_coding	543
Gm21726	ENSMUSG00000094277	processed_pseudogene	392
Gm21728	ENSMUSG00000099834	unprocessed_pseudogene	695
Gm21729	ENSMUSG00000094071	unprocessed_pseudogene	664
Gm21731	ENSMUSG00000063846	protein_coding	886
Gm21733	ENSMUSG00000102035	unprocessed_pseudogene	696
Gm21734	ENSMUSG00000101835	unprocessed_pseudogene	696
Gm21735	ENSMUSG00000099460	unprocessed_pseudogene	696
Gm21736	ENSMUSG00000104468	unprocessed_pseudogene	693
Gm21737	ENSMUSG00000094623	unprocessed_pseudogene	664
Gm21738	ENSMUSG00000095280	protein_coding	681
Gm21739	ENSMUSG00000094181	protein_coding	933
Gm2174	ENSMUSG00000058932	protein_coding	402
Gm21740	ENSMUSG00000099594	unprocessed_pseudogene	696
Gm21741	ENSMUSG00000100986	unprocessed_pseudogene	696
Gm21742	ENSMUSG00000099871	unprocessed_pseudogene	548
Gm21744	ENSMUSG00000094529	unprocessed_pseudogene	662
Gm21745	ENSMUSG00000101870	unprocessed_pseudogene	696
Gm21746	ENSMUSG00000118404	unprocessed_pseudogene	543
Gm21748	ENSMUSG00000096850	protein_coding	309
Gm21749	ENSMUSG00000101446	unprocessed_pseudogene	696
Gm21750	ENSMUSG00000096463	protein_coding	1497
Gm21751	ENSMUSG00000099339	unprocessed_pseudogene	696
Gm21752	ENSMUSG00000101829	unprocessed_pseudogene	696
Gm21753	ENSMUSG00000099493	unprocessed_pseudogene	696
Gm21754	ENSMUSG00000093949	unprocessed_pseudogene	479
Gm21755	ENSMUSG00000101105	unprocessed_pseudogene	696
Gm21756	ENSMUSG00000095049	unprocessed_pseudogene	930
Gm21757	ENSMUSG00000101857	unprocessed_pseudogene	696
Gm21758	ENSMUSG00000096347	unprocessed_pseudogene	819
Gm21759	ENSMUSG00000094226	processed_pseudogene	1828
Gm2176	ENSMUSG00000118319	transcribed_processed_pseudogene	1734
Gm21760	ENSMUSG00000095578	protein_coding	923
Gm21761	ENSMUSG00000096175	protein_coding	1374
Gm21762	ENSMUSG00000094027	protein_coding	830
Gm21763	ENSMUSG00000102552	unprocessed_pseudogene	696
Gm21764	ENSMUSG00000095879	protein_coding	543
Gm21765	ENSMUSG00000100699	unprocessed_pseudogene	696
Gm21766	ENSMUSG00000100359	unprocessed_pseudogene	696
Gm21767	ENSMUSG00000094227	protein_coding	543
Gm21768	ENSMUSG00000104247	unprocessed_pseudogene	696
Gm21769	ENSMUSG00000110458	processed_pseudogene	111
Gm21771	ENSMUSG00000100464	unprocessed_pseudogene	696
Gm21772	ENSMUSG00000096507	processed_pseudogene	478
Gm21773	ENSMUSG00000094939	protein_coding	1083
Gm21774	ENSMUSG00000100737	unprocessed_pseudogene	696
Gm21775	ENSMUSG00000118472	unprocessed_pseudogene	540
Gm21776	ENSMUSG00000094404	protein_coding	1083
Gm21777	ENSMUSG00000099777	unprocessed_pseudogene	696
Gm21778	ENSMUSG00000096036	protein_coding	1482
Gm21779	ENSMUSG00000101594	unprocessed_pseudogene	696
Gm2178	ENSMUSG00000078128	processed_pseudogene	357
Gm21780	ENSMUSG00000096698	lncRNA	498
Gm21781	ENSMUSG00000095123	lncRNA	4838
Gm21782	ENSMUSG00000100024	unprocessed_pseudogene	678
Gm21783	ENSMUSG00000095353	unprocessed_pseudogene	696
Gm21784	ENSMUSG00000099883	unprocessed_pseudogene	694
Gm21785	ENSMUSG00000100581	unprocessed_pseudogene	696
Gm21787	ENSMUSG00000099489	unprocessed_pseudogene	693
Gm21788	ENSMUSG00000118447	unprocessed_pseudogene	543
Gm21789	ENSMUSG00000118481	processed_pseudogene	333
Gm21790	ENSMUSG00000101914	unprocessed_pseudogene	693
Gm21791	ENSMUSG00000103639	unprocessed_pseudogene	696
Gm21792	ENSMUSG00000101494	unprocessed_pseudogene	696
Gm21794	ENSMUSG00000099457	unprocessed_pseudogene	696
Gm21795	ENSMUSG00000099999	unprocessed_pseudogene	696
Gm21796	ENSMUSG00000101092	unprocessed_pseudogene	696
Gm21797	ENSMUSG00000096885	protein_coding	543
Gm21798	ENSMUSG00000094296	protein_coding	261
Gm21799	ENSMUSG00000101161	unprocessed_pseudogene	696
Gm21800	ENSMUSG00000096120	protein_coding	543
Gm21801	ENSMUSG00000095725	lncRNA	498
Gm21802	ENSMUSG00000099546	unprocessed_pseudogene	696
Gm21803	ENSMUSG00000100270	unprocessed_pseudogene	693
Gm21804	ENSMUSG00000100473	unprocessed_pseudogene	693
Gm21805	ENSMUSG00000101455	unprocessed_pseudogene	696
Gm21806	ENSMUSG00000101825	unprocessed_pseudogene	696
Gm21808	ENSMUSG00000099438	unprocessed_pseudogene	696
Gm21809	ENSMUSG00000094829	lncRNA	468
Gm21810	ENSMUSG00000100509	unprocessed_pseudogene	696
Gm21811	ENSMUSG00000096401	unprocessed_pseudogene	930
Gm21812	ENSMUSG00000094773	protein_coding	1224
Gm21813	ENSMUSG00000102132	unprocessed_pseudogene	696
Gm21814	ENSMUSG00000096299	lncRNA	1352
Gm21815	ENSMUSG00000096875	unprocessed_pseudogene	664
Gm21816	ENSMUSG00000096870	TEC	3104
Gm21817	ENSMUSG00000095651	lncRNA	2583
Gm21818	ENSMUSG00000095653	protein_coding	894
Gm21819	ENSMUSG00000099527	unprocessed_pseudogene	696
Gm2182	ENSMUSG00000087224	processed_pseudogene	663
Gm21820	ENSMUSG00000095693	protein_coding	1083
Gm21821	ENSMUSG00000095345	lncRNA	498
Gm21822	ENSMUSG00000095927	protein_coding	543
Gm21823	ENSMUSG00000101748	unprocessed_pseudogene	696
Gm21824	ENSMUSG00000100881	unprocessed_pseudogene	696
Gm21825	ENSMUSG00000100438	unprocessed_pseudogene	696
Gm21826	ENSMUSG00000100077	unprocessed_pseudogene	696
Gm21827	ENSMUSG00000096158	processed_pseudogene	423
Gm21828	ENSMUSG00000095759	protein_coding	543
Gm21829	ENSMUSG00000101058	unprocessed_pseudogene	696
Gm21830	ENSMUSG00000096240	protein_coding	135
Gm21832	ENSMUSG00000101676	unprocessed_pseudogene	691
Gm21833	ENSMUSG00000094030	protein_coding	1500
Gm21834	ENSMUSG00000095330	protein_coding	453
Gm21835	ENSMUSG00000100066	unprocessed_pseudogene	696
Gm21836	ENSMUSG00000096734	protein_coding	63
Gm21837	ENSMUSG00000100982	unprocessed_pseudogene	696
Gm21838	ENSMUSG00000100403	unprocessed_pseudogene	696
Gm21839	ENSMUSG00000094372	pseudogene	378
Gm21840	ENSMUSG00000101883	unprocessed_pseudogene	696
Gm21841	ENSMUSG00000101255	unprocessed_pseudogene	696
Gm21842	ENSMUSG00000095968	lncRNA	498
Gm21843	ENSMUSG00000101103	unprocessed_pseudogene	694
Gm21844	ENSMUSG00000095913	lncRNA	663
Gm21845	ENSMUSG00000103058	unprocessed_pseudogene	696
Gm21846	ENSMUSG00000094832	TEC	3073
Gm21847	ENSMUSG00000094230	lncRNA	1068
Gm21848	ENSMUSG00000099487	unprocessed_pseudogene	696
Gm21849	ENSMUSG00000101193	unprocessed_pseudogene	696
Gm21850	ENSMUSG00000096084	unprocessed_pseudogene	359
Gm21851	ENSMUSG00000102103	unprocessed_pseudogene	696
Gm21853	ENSMUSG00000096538	unprocessed_pseudogene	664
Gm21854	ENSMUSG00000096706	protein_coding	1480
Gm21855	ENSMUSG00000101715	unprocessed_pseudogene	696
Gm21856	ENSMUSG00000100991	unprocessed_pseudogene	696
Gm21858	ENSMUSG00000095135	protein_coding	923
Gm21859	ENSMUSG00000095369	lncRNA	1045
Gm21860	ENSMUSG00000095366	lncRNA	1181
Gm21861	ENSMUSG00000096626	protein_coding	931
Gm21862	ENSMUSG00000101230	unprocessed_pseudogene	696
Gm21863	ENSMUSG00000095470	protein_coding	336
Gm21864	ENSMUSG00000100339	unprocessed_pseudogene	696
Gm21865	ENSMUSG00000093895	protein_coding	923
Gm21866	ENSMUSG00000093883	protein_coding	543
Gm21867	ENSMUSG00000100216	unprocessed_pseudogene	696
Gm21868	ENSMUSG00000100456	transcribed_unprocessed_pseudogene	1230
Gm21869	ENSMUSG00000101128	unprocessed_pseudogene	696
Gm21870	ENSMUSG00000118488	transcribed_processed_pseudogene	622
Gm21871	ENSMUSG00000102487	unprocessed_pseudogene	696
Gm21872	ENSMUSG00000099525	unprocessed_pseudogene	678
Gm21873	ENSMUSG00000102019	unprocessed_pseudogene	696
Gm21874	ENSMUSG00000096223	protein_coding	1538
Gm21875	ENSMUSG00000099944	unprocessed_pseudogene	696
Gm21876	ENSMUSG00000095316	protein_coding	282
Gm21877	ENSMUSG00000101323	unprocessed_pseudogene	694
Gm21878	ENSMUSG00000101704	unprocessed_pseudogene	696
Gm21879	ENSMUSG00000102079	processed_pseudogene	696
Gm21880	ENSMUSG00000099733	unprocessed_pseudogene	696
Gm21881	ENSMUSG00000101221	unprocessed_pseudogene	696
Gm21882	ENSMUSG00000094354	protein_coding	1083
Gm21883	ENSMUSG00000118452	transcribed_processed_pseudogene	622
Gm21885	ENSMUSG00000094091	protein_coding	776
Gm21886	ENSMUSG00000096597	protein_coding	645
Gm21887	ENSMUSG00000095562	lncRNA	1163
Gm21889	ENSMUSG00000101010	unprocessed_pseudogene	695
Gm2189	ENSMUSG00000106872	processed_pseudogene	429
Gm21890	ENSMUSG00000103969	unprocessed_pseudogene	696
Gm21891	ENSMUSG00000095769	protein_coding	543
Gm21892	ENSMUSG00000102092	unprocessed_pseudogene	696
Gm21893	ENSMUSG00000095262	processed_pseudogene	397
Gm21894	ENSMUSG00000096518	unprocessed_pseudogene	546
Gm21895	ENSMUSG00000100993	unprocessed_pseudogene	696
Gm21896	ENSMUSG00000100229	unprocessed_pseudogene	696
Gm21897	ENSMUSG00000094472	protein_coding	1500
Gm21898	ENSMUSG00000099589	unprocessed_pseudogene	696
Gm21899	ENSMUSG00000101515	unprocessed_pseudogene	696
Gm21900	ENSMUSG00000118422	unprocessed_pseudogene	543
Gm21901	ENSMUSG00000099667	unprocessed_pseudogene	696
Gm21902	ENSMUSG00000101420	unprocessed_pseudogene	696
Gm21903	ENSMUSG00000094168	protein_coding	90
Gm21904	ENSMUSG00000094161	protein_coding	543
Gm21905	ENSMUSG00000095346	protein_coding	87
Gm21906	ENSMUSG00000100507	unprocessed_pseudogene	696
Gm21907	ENSMUSG00000103231	unprocessed_pseudogene	696
Gm21908	ENSMUSG00000101527	unprocessed_pseudogene	696
Gm21909	ENSMUSG00000093963	unprocessed_pseudogene	439
Gm21910	ENSMUSG00000099368	unprocessed_pseudogene	696
Gm21912	ENSMUSG00000101267	unprocessed_pseudogene	696
Gm21913	ENSMUSG00000094507	protein_coding	1083
Gm21914	ENSMUSG00000095433	lncRNA	498
Gm21915	ENSMUSG00000094204	protein_coding	402
Gm21916	ENSMUSG00000095553	lncRNA	498
Gm21917	ENSMUSG00000096111	lncRNA	666
Gm21918	ENSMUSG00000099935	unprocessed_pseudogene	696
Gm21919	ENSMUSG00000100591	unprocessed_pseudogene	696
Gm21920	ENSMUSG00000101665	unprocessed_pseudogene	695
Gm21921	ENSMUSG00000094911	protein_coding	1083
Gm21922	ENSMUSG00000101980	unprocessed_pseudogene	678
Gm21923	ENSMUSG00000099713	unprocessed_pseudogene	696
Gm21924	ENSMUSG00000100203	unprocessed_pseudogene	696
Gm21926	ENSMUSG00000116995	transcribed_processed_pseudogene	1700
Gm21930	ENSMUSG00000113911	processed_pseudogene	1124
Gm21936	ENSMUSG00000113201	protein_coding	435
Gm21937	ENSMUSG00000113912	processed_pseudogene	218
Gm21939	ENSMUSG00000112949	processed_pseudogene	2773
Gm21940	ENSMUSG00000107557	processed_pseudogene	2278
Gm21941	ENSMUSG00000113413	unprocessed_pseudogene	562
Gm21943	ENSMUSG00000096122	protein_coding	1229
Gm21953	ENSMUSG00000094695	protein_coding	316
Gm21954	ENSMUSG00000094962	protein_coding	51
Gm21955	ENSMUSG00000102504	TEC	4968
Gm21956	ENSMUSG00000096792	unprocessed_pseudogene	522
Gm21957	ENSMUSG00000073844	processed_pseudogene	438
Gm21958	ENSMUSG00000094487	protein_coding	648
Gm21959	ENSMUSG00000096216	processed_pseudogene	452
Gm21960	ENSMUSG00000095836	processed_pseudogene	452
Gm21961	ENSMUSG00000079024	protein_coding	114
Gm21962	ENSMUSG00000094856	protein_coding	1017
Gm21963	ENSMUSG00000095895	processed_pseudogene	330
Gm21965	ENSMUSG00000095469	unprocessed_pseudogene	384
Gm21969	ENSMUSG00000094439	protein_coding	4405
Gm21970	ENSMUSG00000093701	protein_coding	884
Gm21971	ENSMUSG00000100006	lncRNA	337
Gm21972	ENSMUSG00000094638	protein_coding	776
Gm21973	ENSMUSG00000094814	protein_coding	358
Gm21974	ENSMUSG00000030804	protein_coding	2037
Gm21976	ENSMUSG00000096330	protein_coding	831
Gm21977	ENSMUSG00000094804	protein_coding	1402
Gm21978	ENSMUSG00000096864	unprocessed_pseudogene	377
Gm21979	ENSMUSG00000087649	processed_pseudogene	291
Gm21980	ENSMUSG00000096327	lncRNA	143
Gm21981	ENSMUSG00000079444	protein_coding	2721
Gm21982	ENSMUSG00000094365	lncRNA	3829
Gm21983	ENSMUSG00000095538	protein_coding	1690
Gm21984	ENSMUSG00000095334	lncRNA	822
Gm21985	ENSMUSG00000096764	protein_coding	4532
Gm21986	ENSMUSG00000096056	lncRNA	5559
Gm21987	ENSMUSG00000095464	protein_coding	456
Gm21988	ENSMUSG00000040904	protein_coding	1689
Gm21989	ENSMUSG00000090370	lncRNA	405
Gm2199	ENSMUSG00000083829	processed_pseudogene	874
Gm21990	ENSMUSG00000085552	processed_pseudogene	383
Gm21991	ENSMUSG00000096081	unprocessed_pseudogene	508
Gm21992	ENSMUSG00000096370	protein_coding	2590
Gm21994	ENSMUSG00000074735	protein_coding	990
Gm21996	ENSMUSG00000100608	protein_coding	931
Gm21998	ENSMUSG00000081779	processed_pseudogene	1308
Gm21999	ENSMUSG00000090750	unprocessed_pseudogene	387
Gm2200	ENSMUSG00000087462	lncRNA	764
Gm22000	ENSMUSG00000086932	lncRNA	730
Gm22002	ENSMUSG00000093363	miRNA	125
Gm22003	ENSMUSG00000075833	snRNA	107
Gm22004	ENSMUSG00000075832	snRNA	107
Gm22005	ENSMUSG00000075837	snRNA	141
Gm22006	ENSMUSG00000094670	snoRNA	114
Gm22008	ENSMUSG00000094677	miRNA	95
Gm22009	ENSMUSG00000089417	scaRNA	343
Gm22010	ENSMUSG00000089414	snoRNA	87
Gm22011	ENSMUSG00000089415	snoRNA	123
Gm22013	ENSMUSG00000089413	snRNA	103
Gm22014	ENSMUSG00000089410	misc_RNA	290
Gm22015	ENSMUSG00000077096	miRNA	65
Gm22016	ENSMUSG00000089418	misc_RNA	114
Gm22018	ENSMUSG00000077545	snoRNA	131
Gm22019	ENSMUSG00000077547	snRNA	96
Gm22020	ENSMUSG00000077546	snoRNA	136
Gm22021	ENSMUSG00000077541	snRNA	107
Gm22022	ENSMUSG00000077543	snoRNA	127
Gm22023	ENSMUSG00000077542	snoRNA	130
Gm22024	ENSMUSG00000084682	misc_RNA	287
Gm22025	ENSMUSG00000084683	misc_RNA	302
Gm22026	ENSMUSG00000084684	misc_RNA	281
Gm22027	ENSMUSG00000084686	snoRNA	127
Gm22029	ENSMUSG00000080590	miRNA	121
Gm2203	ENSMUSG00000115549	processed_pseudogene	934
Gm22030	ENSMUSG00000080592	miRNA	63
Gm22031	ENSMUSG00000080595	snRNA	126
Gm22032	ENSMUSG00000080596	miRNA	116
Gm22033	ENSMUSG00000080597	miRNA	90
Gm22034	ENSMUSG00000087908	snoRNA	134
Gm22035	ENSMUSG00000087909	misc_RNA	228
Gm22036	ENSMUSG00000087904	misc_RNA	215
Gm22037	ENSMUSG00000087905	misc_RNA	296
Gm22038	ENSMUSG00000087902	misc_RNA	242
Gm22039	ENSMUSG00000087903	snoRNA	132
Gm22042	ENSMUSG00000064923	snRNA	165
Gm22043	ENSMUSG00000064927	snRNA	158
Gm22044	ENSMUSG00000064926	snRNA	107
Gm22045	ENSMUSG00000064928	snRNA	108
Gm22046	ENSMUSG00000094994	snoRNA	94
Gm22047	ENSMUSG00000094997	snoRNA	94
Gm22048	ENSMUSG00000106611	miRNA	89
Gm22050	ENSMUSG00000094998	snoRNA	79
Gm22051	ENSMUSG00000094330	miRNA	127
Gm22053	ENSMUSG00000065328	snoRNA	200
Gm22054	ENSMUSG00000065329	snRNA	155
Gm22055	ENSMUSG00000065322	snRNA	107
Gm22056	ENSMUSG00000065320	snRNA	81
Gm22057	ENSMUSG00000065321	snRNA	107
Gm22058	ENSMUSG00000065327	misc_RNA	310
Gm22059	ENSMUSG00000088169	snoRNA	104
Gm22060	ENSMUSG00000064492	snRNA	107
Gm22061	ENSMUSG00000064491	snRNA	107
Gm22062	ENSMUSG00000064497	snRNA	107
Gm22063	ENSMUSG00000064494	snRNA	107
Gm22064	ENSMUSG00000076944	miRNA	66
Gm22065	ENSMUSG00000076941	miRNA	110
Gm22066	ENSMUSG00000076949	miRNA	110
Gm22067	ENSMUSG00000084739	snRNA	107
Gm22068	ENSMUSG00000096205	snRNA	164
Gm22069	ENSMUSG00000096202	snRNA	107
Gm22070	ENSMUSG00000096208	snRNA	107
Gm22071	ENSMUSG00000080507	miRNA	83
Gm22072	ENSMUSG00000080500	miRNA	121
Gm22073	ENSMUSG00000084617	snRNA	189
Gm22074	ENSMUSG00000089220	snoRNA	113
Gm22075	ENSMUSG00000089224	misc_RNA	192
Gm22076	ENSMUSG00000089226	rRNA	84
Gm22077	ENSMUSG00000088219	snoRNA	93
Gm22078	ENSMUSG00000088218	snRNA	103
Gm22079	ENSMUSG00000088217	snRNA	106
Gm22080	ENSMUSG00000088216	snRNA	106
Gm22082	ENSMUSG00000088212	snRNA	161
Gm22083	ENSMUSG00000088211	snRNA	102
Gm22084	ENSMUSG00000088210	snRNA	105
Gm22085	ENSMUSG00000088969	snRNA	110
Gm22087	ENSMUSG00000088964	snRNA	88
Gm22088	ENSMUSG00000088966	snoRNA	117
Gm22089	ENSMUSG00000088961	snRNA	101
Gm22090	ENSMUSG00000088960	snRNA	111
Gm22091	ENSMUSG00000080558	miRNA	127
Gm22092	ENSMUSG00000095805	snRNA	107
Gm22093	ENSMUSG00000089605	rRNA	111
Gm22094	ENSMUSG00000089601	rRNA	117
Gm22095	ENSMUSG00000089609	miRNA	150
Gm22097	ENSMUSG00000088554	misc_RNA	278
Gm22098	ENSMUSG00000088555	snRNA	85
Gm22099	ENSMUSG00000088550	snoRNA	123
Gm22100	ENSMUSG00000088551	snRNA	63
Gm22101	ENSMUSG00000088553	snRNA	103
Gm22102	ENSMUSG00000080380	miRNA	121
Gm22103	ENSMUSG00000080383	miRNA	121
Gm22105	ENSMUSG00000080384	snRNA	116
Gm22106	ENSMUSG00000084493	snRNA	127
Gm22107	ENSMUSG00000084497	snRNA	100
Gm22108	ENSMUSG00000095379	snRNA	106
Gm22109	ENSMUSG00000095376	rRNA	119
Gm22111	ENSMUSG00000095372	snoRNA	79
Gm22112	ENSMUSG00000096779	miRNA	121
Gm22113	ENSMUSG00000096774	snRNA	104
Gm22114	ENSMUSG00000096772	snRNA	107
Gm22115	ENSMUSG00000096771	snoRNA	133
Gm22116	ENSMUSG00000089416	snRNA	141
Gm22117	ENSMUSG00000077090	miRNA	67
Gm22118	ENSMUSG00000093334	miRNA	171
Gm22119	ENSMUSG00000093335	miRNA	99
Gm22120	ENSMUSG00000093331	miRNA	70
Gm22121	ENSMUSG00000092889	miRNA	54
Gm22122	ENSMUSG00000092888	snRNA	200
Gm22123	ENSMUSG00000092885	miRNA	53
Gm22126	ENSMUSG00000065178	snRNA	142
